Er ist wirklich böse zu mir gewesen.	Il a été vraiment méchant avec moi.

feige	lâche
Er ist zu feige, um mir die Wahrheit ins Gesicht zu sagen.	Il est trop lâche pour me dire la vérité en face.

hassen	haïr
ich hasse ihn	je le hais

das Krankenhaus	l'hôpital / les hôpitaux
er wurde ins Krankenhaus gebracht	il a été amené à l'hôpital

acht	huit
mein Sohn ist acht Jahre alt	mon fils a huit ans

hier	ici
komm her!	viens ici!
bis hier	jusqu'ici

vor / es gibt	il y a
vor zwei Jahren	il y a deux ans
es gibt viele Probleme	il y a beaucoup de problèmes
was gibt's?	qu'est-ce qu'il y a?

der Unterschied	la différence
verschieden	différent
das ist anders	c'est différent

schwierig	difficile
das Problem ist schwer zu lösen	ce problème est difficile à résoudre
die Schwierigkeit	la difficulté

der Sonntag	le dimanche
letzten Sonntag	dimanche dernier
nächsten Sonntag	dimanche prochain
sonntags geht sie in die Kirche	le dimanche elle va à l'église

sagen	dire
was wollen Sie damit sagen?	que voulez-vous dire par cela?
das heißt	c'est-à-dire

zehn	dix
ich habe zehn Euro ausgegeben	j'ai dépensé dix euros
siebzehn	dix-sept
achtzehn	dix-huit
neunzehn	dix-neuf

der Arzt	le docteur
wenn du krank bist, werde ich dich zum Arzt fahren	si tu es malade je vais te conduire chez le docteur

der Fehler	la faute
das ist nicht meine Schuld	ce n'est pas ma faute

falsch	faux / fausse
das ist falsch	c'est faux

die Frau	la femme
Jeanne ist eine freundliche Frau	Jeanne est une femme gentille
Pierre ist mit seiner Frau Marie gekommen	Pierre est venu avec sa femme Marie

das Fenster	la fenêtre
er hat aus dem Fenster gesehen	il a regardé par la fenêtre

schließen	fermer
mach die Tür zu	ferme la porte

oben / darauf / darüber	dessus
wir haben auf und unter dem Tisch gesucht	nous avons cherché dessus et dessous la table
oberhalb von	au-dessus de
sein Haus liegt oberhalb der Stadt	sa maison se trouve au-dessus de la ville

zwei	deux
mein Sohn ist zwei Jahre alt	mon fils a deux ans
die beiden	tous le deux

vor	devant
das Auto steht vor dem Haus	la voiture est devant la maison

werden / become	devenir
was ist aus ihr geworden?	qu'est-ce qu'elle est devenue?

müssen / sollen	devoir
ich muss gehen	je dois m'en aller

wie	comment
wie sind Sie hergekommen?	comment est-ce que vous êtes venu ici?

anfangen	commencer
es fängt an zu regnen	il commence à pleuvoir
der Anfang	le commencement
am Anfang	au commencement

weil / da	comme
weil es regnet, komme ich nicht	comme il pleut, je ne viens pas
so	comme ça
so lala	comme ci, comme ça

wie viele	combien
wie viele Autos hast du?	combien de voitures as-tu?
den Wievielten haben wir heute?	on est le combien aujourd'hui?

die Sache / das Ding	la chose
das ist dasselbe	c'est la même chose

tausend	mille
tausendeins	mille un
tausenddreiundfünfzig	mille cinquante-trois
tausendsechshundertvierundvierzig	mille six cent quarante-quatre

der Monat	le mois
letzten Monat	le mois dernier
nächsten Monat	le mois prochain
jeden Monat	chaque mois

der Moment	le moment
einen Moment!	un moment!
in diesem Augenblick	en ce moment

die Welt	le monde
alle	tout le monde

Herr	monsieur
kennst du Herrn Laffont?	connais-tu Monsieur Laffont?
meine Damen und Herren	mesdames et messieurs

Ich lebe in einer Wohung.	J'habite dans un appartement.
und wir in einem Haus	et nous dans une maison

das Reihenhaus	la maison en bande
die Doppelhaushälfte	la maison jumelle
eine Mietwohnung	un appartement loué
eine Eigentumswohnung	un appartement en copropriété

ein Stockwerk	un étage
im dritten Stock	au troisième étage
der Wolkenkratzer	le gratte-ciel
ein Haus mit Lift	une maison avec ascenseur
eine Treppe	un escalier

in der Stadt	en ville
das Dorf	le village
das Stadtviertel	le quartier
am Stadtrand	en banlieue
auf dem Land	à la campagne

das Gesicht	le visage
Sein Gesicht kommt mir bekannt vor. Son visage me dit quelque chose.

das Gesicht / anderes Wort als visage	la figure
Er ist mit braun gebranntem Gesicht vom Skifahren zurückgekommen.	Il est revenu du ski avec la figure bronzée.

das Haar / die Haare	les cheveux
Zurzeit haben die Jungen eher kurze Haare.	En ce moment, les garçons ont plutôt les cheveux courts.

ähneln / gleichen	ressembler à
Sie gleicht mehr ihrem Vater als ihrer Mutter.	Elle ressemble plus à son père qu'à sa mère.

sich ähnlich sein / sich gleichen	se ressembler
Sie sind sich überhaupt nicht ähnlich.	Ils ne se ressemblent pas du tout.

hübsch	joli / jolie
Ich finde deine Schwester mit kurzen Haaren hübscher.	Je trouve ta sœur plus jlie avec les cheveux courts.

die Schönheit	la beauté
Sie ist zwar keine Schönheit, aber sie ist sehr nett.	Ce n'est pas un beauté, mais elle est très gentille.

schön	beau / bel / belle / beaux
Laurent ist nicht sehr schön, aber er ist charmant.	Laurent n'est pas très beau, mais il est charmant.

attraktiv / anziehend	attirant /attirante
Diese große blonde Frau ist wirklich sehr attraktiv.	Cette grande femme blonde est vraiment très attirante.

hässlich	laid / laide
Ludwig der elfte war angeblich sehr hässlich.	Louis XI était, paraît-il, très laid.

hässlich / anderes Wort als laid	moche
Ihr findet ihn hässlich? Also, mir gefällt er.	Vous le trouvez moche? Eh bien moi, il me plaît.

eine gute Figur haben	être bien fait / être bien faite
Auf diesem Foto hat sie wirklich eine gute Figur.	Elle est vraiment bien faite sur cette photo.

groß	grand / grande
De Gaule war so groß, dass er ein Spezialbett brauchte.	De Gaule était si grand qu'il lui falait un lit spécial.

klein	petit / petite
Edit Piaf war ganz klein.	Edith Piaf était toute petite.

dick	gros / grosse
Er ist nicht viel und trotzdem ist er dick.	Il ne mange pas beaucoup et pourtant il est gros.

dünn / mager	maigre
Du bist zu dünn, weil du nicht genug isst.	Tu es trop maigre, car tu ne manges pas assez.

schlank	mince
Topmodels sind nicht schlank, sie sind echt mager.	Les top-model ne sont pas minces, elles sont carrément maigres.

blass	pâle
Als er erfuhr, dass er in Gefahr ist, wurde er ganz blass.	Quand il a su qu'il était en danger, il est devenu tout pâle.

die Frisur	la coiffure
Ich dinde, dass dir deine neue Frisur sehr gut steht.	Je trouve que ta nouvelle coiffure te va très bien.

sich frisieren	se coiffer
Mit meinen Haaren brauche ich Stunden, um mich zu frisieren.	Avec ces cheveux, quand je me coivee, j'en ai pour des heures.

blond	blond / blonde
Sie ist ein Mädchen mit blauen Augen und blonden Haaren.	C'est une file aux yeux bleus et aux cheveux blonds.

dunkelhaarig / brünett / braun	brun / brune
Meine Frau ist dunkelhaarig, aber alle unsere Kinder sind blond.	Ma femme est brune, mais tous nos enfants sont blonds.

grauhaarig	aux cheveux gris
Der alte grauhaarige Mann da, ist das dein Großvater?	Ce vieil homme aux cheveux gris, c'est ton grand-père?

schwarzhaarig	aux cheveux noirs
Das ist das perfekte Make-up für schwarzhaarige Frauen.	C'est le maquillage parfait pour les femmes aux cheveux noirs.

rothaarig	roux / rousse
Nein, nicht alle Engländer sind rothaarig!	Non, tous les Anglais ne sont pas roux!

hell	clair / claire
Deine Krawatte ist zu hell für ein weißes Hemd.	Ta cravate est trop claire pour aller avec une chemise blanche.

dunkel	foncé / foncée
Bei einer Beerdigung trägt man eher dunkle Kleidung.	Lors d'un enterrement, on porte plutôt des vêtements foncés.

beschließen / entscheiden	décider
er beschloss zu gehen	il a décidé de s'en aller
die Entscheidung	la décision
eine Entscheidung treffen	prendre une décision

verbieten	défendre
es ist verboten zu rauchen	il est défendu de fumer

schon	déjà
sind sie schon angekommen?	sont-ils déjà arrivés?
es ist schon fünf Uhr	il est déjà cinq heures

morgen	demain
morgen früh	demain matin
morgen Abend	demain soir

fragen / bitten / verlangen	demander
sie wird am Telefon verlangt	on la demande au téléphone

der Zug	le train
den Zug nehmen	prendre le train
der Zug hat Verspätung	le train est en retard
den Zug verpassen	manquer le train

arbeiten	travailler
er muss hart arbeiten	il doit travailler dur
die Arbeit	le travail / les travaux

dreizehn	treize
er ist dreizehn Jahre alt	il a treize ans

dreißig	trente
ich bin dreißig Jahre alt	j'ai trente ans

sehr	très
sie ist sehr müde	elle est très fatiguée

der Berg	la montagne
wir haben unsere Ferien in den Bergen verbracht	nous avons passé nos vacances à la montagne

zeigen	montrer

das Motorrad	la moto
mit dem Motorrad fahren	aller à moto

natürlich / selbstverständlich	naturellement
ich komme natürlich	je viendrai, naturellement

schneien	neiger
es schneit	il neige
der Schnee	la neige

setzen / stellen / legen	mettre
leg das Buch auf den Tisch	mets le livre sur la table

Mittag	midi
heute Mittag	ce midi
es ist Mittag	il est midi
mittags / um 12 Uhr	à midi

wichtig	important
die Wichtigkeit	l'importance
das ist nicht wichtig	cela n'a pas d'importance

helfen	aider
er hat mir wirklich geholfen	il m'a vraiment aidé
die Hilfe	l'aide
mit seiner Hilfe	avec son aide

lieben / mögen	aimer
ich liebe dich	je t'aime
sie liest gern	elle aime lire
mögen Sie das dessert?	aimez-vous le dessert?
die Liebe	l'amour
mein Schatz	mon amour
um Himmels Willen	pour l'amour de Dieu / pour l'amour du ciel

so / dermaßen	ainsi
sozusagen	pour ainsi dire
und so weiter	et ainsi de suite

ungefähr	environ
sie ist vor ungefähr zwei Stunden abgereist	elle est partie il y a environ deux heures

Februar	février
im Februar	en février
der erste Februar	le premier février
der fünfzehnte Februar	le quinze février

die Tochter	la fille
mein Bruder hat drei Töchter	mon frère a trois filles

der Sohn	le fils
meine Tante hat drei Söhne	ma tante a trois fils

der Bruder	le frère
Pierre ist mein älterer Bruder	Pierre est mon frère aîné

der Bahnhof	la gare
ich habe ihn am Bahnhof getroffen	je l'ai recontrer à la gare

kalt	froid
mir ist kalt	j'ai froid
es ist kalt	il fait froid
die Kälte	le froid

der Junge	le garçon
Pierre ist ein kleiner Junge	Pierre est un petit garçon

behalten	garder
Sie können das Buch behalten	vous pouvez garder ce livre

leicht	léger / légère
das ist ein leichtes Gewicht	c'est un poids léger

März	mars

der Morgen	le matin
heute Morgen	ce matin
jeden Morgen	tous le matins
um drei Uhr morgens	à trois heures du matin
der Morgen / im Verlauf	la matinée
den ganzen Morgen	toute la matinée

schlecht	mauvais
das Wetter ist schlecht	il fait mauvais
schlecht / weh	mal
ich habe Kopfschmerzen	j'ai mal à la tête
mir ist schlecht	j'ai mal au cœur
das tut mir weh	ça me fait mal

gleich	même
das ist das Gleiche	c'est la même chose
ich selbst	moi-même
trotzdem	quand même
ich gehe trotzdem da hin	j'y vais quand même

das Meer	la mer
die Ostsee	la mer Baltique
die Nordsee	la mer du Nord

dann	alors
bis dahin	jusqu'alors

lernen / lehren	apprendre
er hat mir beigebracht zu lesen	il m'a appris à lire

nach	après
nach zwei Stunden	après deux heures
sie ist nach dir gekommen	elle est venue après toi

der Nachmittag	l'après-midi
heute Nachmittag	cet après-midi

der Baum	l'arbre
es gibt viele Bäume in diesem Garten	il y a beaucoup d'arbre dans ce jardin

danke	merci
vielen Dank	merci beaucoup
danke für deinen Brief	merci de ta lettre
Gott sei Dank!	Dieu merci!

Mittwoch	mercredi
letzten Mittwoch	mercredi dernier
nächsten Mittwoch	mercredi prochain

die Mutter	la mère
das ist die Mutter von Pierre	c'est la mère de Pierre

die Metro	la métro
die Metro nehmen	prendre la métro

gehen	aller
sie ist in die Schule gegangen	elle est allée à l'école
wie geht es dir?	comment vas-tu?
wie geht es Ihnen?	comment allez-vous?
wie geht's?	ça va?
weggehen	s'en aller
er geht weg	il s'en va

krank	malade
ich war krank	j'ai été malade
er wurde krank	il est tombé malade
die Krankheit	la maladie

unglücklich	malheureux / malheureuse
das Unglück	la malheur
Pech haben	avoir du malheur
leider / unglücklicherweise	malheureusement
leider ist er schon abgereist	malheureusement, il est déjà parti

essen	manger
jeden Abend esse ich im Restaurant	chaque soir je mange au restaurant

Dienstag	mardi
letzten Dienstag	mardi dernier
nächsten Dienstag	mardi prochain

der Ehemann	le mari
Colette ist mir ihrem Ehemann Pierre gekommen	Colette est venue avec son mari Pierre

links	à gauche
die Kirche ist links	l'église est à gauche
biegen Sie an der Ampel links ab	tournez au feu à gauche

Mai	mai
im Mai	en mai

die Hand	la main

jetzt	maintenant
können Sie mir sagen, was ich jetzt machen soll?	pouvez-vous me dire ce que je dois faire maintenant?

aber	mais
Peter ist nicht gekommen, aber seine Schwester	Peter n'est pas venu mais sa sœur

das Haus	la maison
im Haus sein	être à la maison
nach Hause kommen	rentre à la maison

die Leute	les gens
es waren viele Leute auf der Straße	il y avait beaucoup de gens dans la rue

freundlich	gentil / gentille
das ist freundlich von dir	c'est gentil de ta part
er war sehr freundlich zu mir	il étai très gentil avec moi

das Bein	la jambe
er hat sich das Bein gebrochen	il s'est cassé la jambe

Montag	lundi

Frau	madame
kennst du Frau Lefèvre?	connais-tu Madame Lefèvre?

die Kleidung	les vêtements
Ich nehme warme Kleidung mit, es könnte schneien.	J'emporte des vêtements chauds, il pourrait neiger.

die Mode	la mode
Es ist teuer, wenn man immer mit der Mode gehen will.	Ça coûte cher de vouloir être toujours à la mode.

elegant	élégant / élégante
Ein Mann muss nicht eine Krawatte tragen, um elegant zu sein.	Un homme peut être élégant sans orter une cravate.

sich anziehen	s'habiller
Ich ziehe mich an, dann bin ich fertig.	Je m'habille et je suis prête.

anziehen	mettre
Ich habe nichts anzuziehen.	Je n'ai rien à me mettre.

ausziehen	enlever
Mir ist zu warm, ich ziehe meine Jacke aus.	J'ai trop chaud, j'enlève ma veste.

sich ausziehen	se déshabiller
Ich bin ins Bett gegangen ohne mich auszuziehen.	Je me suis couchée sans me déshabiller.

tragen / anhaben	porter
Sie hat einen zu kurzen Rock an.	Elle porte une jupe trop courte.

anprobieren	essayer
Du musst das Kleid anprobieren, um zu sehen, ob es dir steht.	Il faut que tu essaies la robe pour voir si elle te va.

sich umziehen	se changer
Ich ziehe mich schnell um, damit ich mich nicht erkälte.	Je vais me changer en vitesse pour ne pas prendre froid.

stehen / passen	aller
Der Bart steht ihm sehr gut.	La barbe lui va très bien.

zusammenpassen	aller ensemble
Deine Hose und deine Bluse passen gut zusammen.	Ton pantalon et ton chemisier vont bien ensemble.

eng	étroit / étroite
Wie kann man nur so enge Jeans tragen?	Comment peut-on mettre des jeans aussi étroits?

weit	large
Der Mantel ist ihr zu weit.	Son manteau est trop large pour elle.

kurz	court / courte
So gehst du nicht in die Kirche, dein Rock ist viel zu kurz.	Tu ne vas pas à l'église ainsi, ta jupe est beaucoup trop courte!

lang	long / longue
Du bist aber elegant in diesem hübschen langen Kleid.	Que tu es élégante dans cette jolie robe longue!

die Schuhgröße	la pointure
Ich trage 42. Eine Schuhgröße, die schwer zu finden ist.	Je chausse du 42. C'est une pointure difficile à trouver.

die Kleidergröße / die Größe	la taille
Im Schlussverkauf finde ichnie meine Größe.	Pendent les solde, je ne trouve jamais ma taille.

der Mantel	le manteau
die Jacke	la veste
die Hose	la pantalon
die Jeans	le jean
das T-Shirt	le tee-shirt
der Pullover	le pull-over / le pull
das Kleid	la robe
der Rock	la jupe
die Shorts	le short
das Hemd	la chemise
die Bluse	le chemisier
der Anzug	le costume
der Strumpf	le bas
die Socke	le chaussette
der Schuh	la chaussure
der Schlafanzug	le pyjama
das Nachthemd	la chemise de nuit
der Slip	le slip
die Unterhose	la culotte
die Boxershorts	le caleçon
der Badeanzug	le maillot de bain
die Badehose	le slip de bain
der Bikini	le bikini

Dezember	décembre
im Dezember	au mois de décembre

schreien	crier
er schrie: "Hilfe, hilfe"	il a crié: "Au secours, au secours"

kurz	court
sie trug einen kurzen Rock	elle porte une jupe courte

laufen / rennen	courir
sie lief schnell	elle a couru vite

die Farbe	la couleur
welche Farbe hat dein Auto?	de quelle couleur est ta voiture?

von / aus	de
er kommt aus Frankreich	il vient de France
das ist das Buch von Marie	c'est le livre de Marie

leben	vivre
sie lebt in Frankreich	elle vit en France
das Leben	la vie
so ist das Leben	c'est la vie

alt	vieux / vieil
die Frau ist alt	cette femme est vielle

gefährlich	dangereux / dangereuse
Löwen sind gefährliche Tiere	les lions sont des animaux dangereux
die Gefahr	le danger

in / im	dans
im Zimmer	dans la chambre
in einer Stunde	dans une heure

Freitag	vendredi

kommen	venir
sie ist gekommen	elle est venue

die Wahrheit	la vérité
sag die Wahrheit!	dis la vérité!
wahr / richtig	vrai
wirklich	vraiment
es ist wirklich nicht sehr weit	ce nést pas vraiment loin

grün	vert
welche Farbe hat dein Auto? Grün	de quelle couleur est ta voiture? Verte

leer	vide
die Flasche ist leer	la bouteille est vide

schwarz	noir
es wird dunkel	il fait noir

auch nicht	non plus
bist du eingeladen? Ich auch nicht	es-tu invité? Moi non plus

ein / eine	un / une
ein Mann	un homme
eine Frau	une femme

eins, zwei, drei	un, deux, trois

das Fahrrad	la vélo
Fahrrad fahren	aller en vélo

bei / zu	chez
ich bin zu Hause	je suis chez moi
ich gehe zum Arzt	je vais chez le docteur

also / denn	donc
sag mal	dis donc
sagen Sie mal	dites donc
antworte doch!	réponds donc!
warum denn?	pourquoi donc?
was willst du denn?	que veux-tu donc?

geben	donner
gib mir das Buch	donne-moi ce livre

unter	dessous
er zog das Buch unter dem Bett hervor	il a pris le livre de dessous le lit
unterhalb von	au-dessous de
unter dreißig Jahren	au-dessous de trente ans

die Nase	le nez
es steht vor deiner Nase	tu as le nez dessus

die Haare	le cheveu / les cheveux
er hat schwarze Haare	il a des cheveux noirs

die Seite	le côté
die Schule ist auf der anderen Seite der Kirche	l'école est de l'autre côté de l'église

glauben	croire
ich glaube ihm	je le crois
ich glaube nichts davon	je n'en crois rien
an Gott glauben	croire en Dieu

nicht / nein	non
hast du deine Hausaufgaben gemacht? Nein	as-tu fait tes devoirs? Non

der Hund	le chien

warten	attendre
warten Sie bitte einen Moment	attendez un moment, s'il vous plaît

der Vater	le père
das ist der Vater von Pierre	c'est le père de Pierre

denken	penser
woran denkst du?	à quoi penses-tu?
der Gedanke	la pensée

während	pendant
während meiner Abwesenheit	pendant mon absence
während ich weg bin	pendant que je suis absent

die Nacht	la nuit
es ist Nacht	il fait nuit
es wird Nacht	la nuit tombe
bis spät in die Nacht	jusque tard dans a nuit
übernachten bei	passer la nuit chez

November	novembre

klein	petit
das Haus ist klein	la maison est petite

keiner	ne personne
hier ist keiner	il n'y a personne ici

die Familie	la famille
er hat eine große Familie	il a une famille nombreuse

der Arm	le bras
in die Arme nehmen	serrer dans ses bras

der Mund	la bouche
halt deinen Mund!	fermez ta bouche!


verlieren	perdre
ich kann die Tür nicht abschließen, weil ich meinen Schlüssel verloren habe	je ne peux pas fermer la porte parce que jái perdu ma clé
der Verlust	la perte

genug / ziemlich	assez
er hat genug Geld	il a assez d'argent
das Haus ist ziemlich klein	la maison est assez petite

vielleicht	peut-être
er ist vielleicht krank	il est peut-être malade
vielleicht ja	peut-être que oui

sich setzen	s'asseoir
sie hat sich gesetzt	elle s'est assise
sitzen	être asseoir
sitzen bleiben	reseter assis

die Angst	le peur
ich habe Angst vor ihm	j'ai peur de lui
ich habe Angst, dass er nicht kommt	j'ai peur qu'il ne vienne pas

neu	neuf / neuve
sein Auto ist ganz neu	sa voiture est toute neuve

neun	neuf
mein Sohn ist neun Jahre alt	mon fils a neuf ans

müde	fatigué
ich bin sehr müde	je suis très fatigué

nötig sein	falloir
man muss	il faut
man muss arbeiten	il faut travailler
du musst gehen	il faut que tu partes
wir brauchen Zeit	il nous faut du temps
das dauert drei Stunden	il faut trois heures

machen	faire
ich mache es sofort	je le fais tout de suite
das Wetter ist schlecht	il fait mauvais
das Wetter ist besser geworden	il fait meilleur
das macht nichts	ça ne fait rien
er lässt Paul hereinkommen	il fait entrer Paul

der Hunger	le faim
Hunger haben	avoir faim

die Art und Weise	le façon
auf diese Weise	de cette façon
so dass	de façon que
auf jeden Fall	de toute façon
ich komme auf jeden Fall	je viendrai de toute façon

einfach	facile
das ist nicht einfach	ce n'est pas facile

wütend / sauer	fâché
ich bin wütend auf ihn	je suis fâché contre lui

das / dieses	ça
wie geht's?	ça va?
so ist das	c'est ça

guten Abend	bonsoir
sie begrüßte mich mit "Guten Abend"	elle m'a salué avec "Bonsoir"

guten Tag	bonjour
er begrüßte mich mit "Guten Tag"	il m'a salué avec "Bonjour"

gut	bon / bonne
Pierre ist ein guter Freund	Pierre est un bon ami

gut / (Adverb)	bien
das ist gut	c'est bien

heute	aujourd'hui
heute ist Montag	aujourd'hui est lundi

wollen	vouloir
ich will, dass du sofort kommst	je veux que tu viennes tout de suite

plötzlich	tout à coup
ich schrieb einen Brief und plötzlich kam meine Mutter herein	j'écrivais une lettre et tout à coup ma mère entra

sofort	tout de suite
kommt sofort her!	venez tout de suite!

traurig	triste
er ist sehr traurig	il est très triste
die Traurigkeit	la tristesse

drei	trois
mein Sohn ist drei Jahre alt	mon fils a trois ans

dritter / drittes	troisième
ich habe ihn das dritte Mal getroffen	je l'ai recontré pour la troisième fois

zu / zu sehr	trop
das Haus ist zu groß	la maison est trop grande

sich befinden / finden	trouver
ich habe den Schlüssel gefunden	j'ai trouvé la clé
wie findest du das Buch?	comment tu trouves ce livre?

die Stadt	la ville
Paris ist eine wunderschöne Stadt	Paris est une ville merveilleuse

zwanzig	vingt
einundzwanzig	vingt et un
zweiundzwanzig	vingt-deux

sechzehn	seize
mein Sohn ist sechzehn Jahre alt	mon fils a seize ans

die Woche	la semaine
jede Woche	chaque semaine
letzte Woche	la semaine dernière
nächste Woche	la semaine prochaine

fühlen / riechen	sentir
sich gut fühlen	se sentir bien
sich schlecht fühlen	se sentir mal
schlecht riechen	sentir mauvais
gut riechen	sentier bon
das Gefühl	le sentiment

sieben	sept
es ist sieben Uhr	il est sept heures

September	septembre

nur / erst	seulement
wenn ich nur reich wäre	si seulement j'étais riche
er ist erst siebzehn Jahre alt	il a dix-sept ans seulement

die Schule	l'école
in die Schule gehen	aller à l'école

hören	écouter
ich höre die Nachrichten	j'écoute les informations

der Fuß	le pied
zu Fuß gehen	aller à pied

der Platz / die Stelle	la place
an deiner Stelle	à ta place

gefallen	plaire
bitte / ich bitte dich	s'il te plaît
bitte / ich bitte Sie	s'il vous plaît
das gefällt mir	ça me plaît

das Wasser	l'eau
haben Sie ein Glas Wasser für mich?	avez-vous un verre d'eau pour moi?

andauern	durer
das dauert!	ça dure!
die Dauer	la durée

rechts	à droite
die Kirche ist rechts	l'église est à droite
biegen Sie rechts ab	tournez à droite

zwölf	douze
meine Tochter ist zwölf Jahre alt	ma fille a douze ans

schlafen	dormir
ich habe die ganze Nacht über nicht geschlafen	je n'ai pas dormi de toute la nuit

begrüßen	saluer
Hallo! / Tschüss!	salut!

schmutzig	sale
schmutzige Hände haben	avoir les mains sales
der Dreck	la saleté

sans	ohne
sie ist ohne ihn abgereist	elle est partie sans lui
ohne, dass	sans que
er hat es getan, ohne dass jemand davon wusste	il l'a fait sans que personne ne le sache

außer	sauf
alle sind gekommen, bis auf ihn	tous sont venus, sauf lui

Samstag	samedi
letzten Samstag	samedi dernier
nächsten Samstag	samedi prochain

wünschen	souhaiter
ich wünsche, dass du sofort kommmst	je souhaite que tu viennes tout de suite
der Wunsch	le souhait

unter	sous
das Buch war unter dem Tisch	le livre était sous la table

die Sonne	le soleil
es ist sonnig	il y a du soleil

das Zimmer	la chambre
das Schlafzimmer	la chambre à coucher

das Glück / die Chance	la chance
viel Glück!	bonne chance!
Glück haben	avoir de la chance

kennen	connaître
kennen Sie diesen Mann?	connaissez-vous cet homme?

neben	à côté de
setz dich neben mich	assieds-toi à côté de moi

seit	depuis
seit zwei Jahren	depuis deux ans
seit langem	depuis longtemps
seit wann?	depuis quand?

letzter / letzte	dernier / dernière
zum letzten Mal	pour la dernière fois
an letzter Stelle	en dernier lieu
im letzten Jahr	l'année dernière
letzen Montag	lundi dernier

hinter	derrière
das Auto ist hinter dem Haus	la voiture est derrière la maison

was / das	que
was wünschen Sie?	que desirez-vous?
er ist größer als ich 	il est plus grand que moi
ich habe das gleiche Auto wie du	j'ai la même voiture que toi

welcher / welches	quel / quelles
welches Buch willst du?	quel livre veux-tu?
welche Blumen möchtest du?	quelles fleurs veux-tu?
wie alt ist er? Er ist zwanzig Jahre alt.	quel âge a-t-il? Il a vingt ans.

etwas	quelque chose
hast du etwas gesehen?	as-tu vu quelque chose?

einige	quelques
ich habe einige Bücher gekauft	j'ai vendu quelques livres

verstehen	comprendre
haben Sie verstanden?	avez-vous compris?

dieses / das	ce / cette
dieses Buch	ce livre
diese Bücher	ces livres
dieser Mann	cet homme
diese Frau	cette femme
das ist mein Vater	c'est mon père

das da	cela
wir haben hier zwei Bücher. Gib mir das da	nous avons deux livres ici. Donne-moi cela
was sagen Sie dazu?	qu'est-ce que vous dites à cela?

hundert	cent
können Sie mir hunder Euro geben?	pouvez-vous me donner cent euros?
hunderteins	cent un
hundertzwei	cent deux
hundertsechsundzwanzig	cent vingt-six

jeder / (ohne Substantiv)	chacun
jeder hat die Prüfung bestanden	chacun a réussi l'examen
jeder / jedes	chaque
jeden Tag	chaque jour
jedes Jahr	chaque année
jedes Mal	chaque fois

der Stuhl	la chaise
setzen Sie sich auf den Stuhl da oben	asseyez-vous sur la chaise là-haut

wissen	savoir
ich weiß, dass du recht hast	je sais que tu as raison
sie kann gut Französisch	elle sait bien parler le français
soweit ich weiß	autant que je sache

wenn	si
ich bin froh, wenn ihr kommt	je serai heureux si vous venez
ich weiß nicht, ob er kommet	je ne sais pas s'il vient
auch wenn	même si
auch wenn es regnet, komme ich	même s'il pleut, je viendrai

bedeuten	signifier
was bedeutet das Wort?	que signifie ce mot?
die Bedeutung	la signification

die Situation / die Lage	la situation
er ist in einer glücklichen Lage	il est dans une situations favorable
in der Lage sein zu	être en situation de

sechs	six
meine Tochter ist sechs Jahre alt	ma fille a six ans

sechzig	soixante
mein Vater ist sechzig Jahre alt	mon père a soixante ans

siebzig	soixante-dix
einundsiebzig	soixante et onze
zweiundsiebzig	soixante-douze

die Schwester	la sœur
Colette ist meine ältere Schwester	Colette est ma sœur aînée

der Durst	la soif
Durst haben	avoir soif

der Abend	le soir
heute Abend	ce soir
jeden Abend	tous le soirs
um neun Uhr abends	à neuf heures du soir
der Abend / (in seiner Dauer)	la soirée
den ganzen Abend	tout la soirée

hoffen	espérer
ich hoffe, dass er kommt	j'espère qu'il viendra
die Hoffnung	l'espérance / l'espoir

dann	ensuite
zuerst hat er meine Einladung angenommen, und dann hat er sie abgelehnt	d'abord il a accepté mon invitation et ensuite il l'a refusée

zusammen	ensemble
sie sind zusammen gekommen	elles sont venues ensemble

endlich	enfin
sie ist endlich angekommen	elle est enfin arrivée

wünschen	désirer
was wünschen Sie?	que désirez-vous?
er wünscht, dass du sofort kommst	il désire que tu viennes tout de suite
der Wunsch	le désir

versuchen	essayer
ich versuche es noch mal	j'essaie encore une fois
der Versuch	l'essai

und	et
du und ich	toi et moi
usw.	et cætera

der Sommer	l'été
im Sommer	en été

normal	normal / normaux
das ist normal für mich	c'est normal pour moi
normalerweise	normalement
normalerweise stehe ich um sechs auf	normalement, je me lève à six heures

neu	nouveau / nouvel

ich habe ein neues Auto gekauft	j'ai acheté une nouvelle voiture

die Handtasche	le sac à main
der Geldbeutel	le porte-monnaie
der Hut	le chapeau
die Mütze	le bonnet
der Handschuh	le gant
die Krawatte	le cravate
der Regenschirm	le parapluie
der Ring	le bague
die Uhr	le montre
die Brille	les lunettes
die Sonnenbrille	les lunettes de soleil
die Halskette	le collier
das Armband	le bracelet

familär	familial
